,account_name,username,post_date,tweet,emojis,reply_count,retweet_count,like_count
1078,Aldinza,@swirlreaction,2021-11-12T06:43:30.000Z,"Permendikbud 30, sebagaimana yg dijelaskan menteri, adalah usaha melindungi dan menyediakan regulasi buat korban pelecehan seksual di lingkungan kampus. Jadi yang paling berkepentingan itu ya mahasiswa. Mahasiswa bukan warga negara magang.
1
21
16",,1,21,16
1079,danasmoro #pakemasker,@dbrahmantyo,2021-11-12T06:42:48.000Z,"Yuk, gaes. Merapat ke Youtube 
@Kemdikbud_RI
 untuk menyimak Merdeka Belajar episode ke-14 Kampus Merdeka dari Kekerasan Seksual
youtube.com
Merdeka Belajar episode 14: Kampus Merdeka dari Kekerasan Seksual
Pemerintah terus berupaya menghadirkan lingkungan belajar yang aman dan nyaman serta bebas dari kekerasan seksual. Meningkatnya kasus kekerasan seksual di pe...",,0,0,0
1080,kak aca,@flaveescent,2021-11-12T06:36:06.000Z,"nangis karena terharu pak nadiem aware sama isu kekerasan seksual di kampus. 
4",,0,0,4
1081,kak aca,@flaveescent,2021-11-12T06:31:33.000Z,"Nangis nonton ini pas bagian kekerasan seksual di kampus 
youtube.com
Susahnya Jadi Perempuan | Catatan Najwa
Bener gak jadi perempuan itu susah?Susahnya jadi perempuan bukan hanya masalahnya perempuan saja. Hal ini harus dibicarakan dengan laki-laki yang kadang jadi...
1",,1,0,0
1082,Harian Kompas,@hariankompas,2021-11-12T06:30:00.000Z,"Kekerasan seksual yang terjadi di kampus menjadi sorotan. Lahirnya regulasi pencegahan dan penanganan kekerasan seksual diharapkan melindungi korban kekerasan seksual. #Dikbud #AdadiKompas
kompas.id
Peraturan Mendikbudristek Momentum Lindungi Korban Kekerasan Seksual
Kekerasan seksual yang terjadi di kampus menjadi sorotan. Lahirnya regulasi pencegahan dan penanganan kekerasan seksual diharapkan melindungi korban kekerasan seksual.
3
2",,0,3,2
1083,tegas.co,@tegas_co,2021-11-12T06:29:03.000Z,"Permendikbud PPKS: Liberalisasi Seksual Menyasar Kampus Intelektual
tegas.co
Permendikbud PPKS: Liberalisasi Seksual Menyasar Kampus Intelektual
Permendikbud PPKS: Liberalisasi Seksual Menyasar Kampus Intelektual
1",,0,0,1
1084,ヤンティヘルランティ,@yantiherlanti,2021-11-12T05:51:26.000Z,"Gue dukung permendikbudristek 30 2021& pikirkan #parakorban.   permen ini mencegah & menangani kekerasan seksual maka ""Diksi TANPA PERSETUJUAN KORBAN"" itu diperlukan.  Tanpa diksi itu jadi permen mencegah & menangani hubungan seksual.  Masa ada satgas kampus hubungan seksual?!?
tunggal
@tunggalp
 · Nov 9
Dear teman-teman mahasiswa (atau pernah jadi mahasiwa), jika kamu pernah mengalami pelecehan seksual di dalam lingkungan kampus, entah itu dari dosen, kakak kelas, silahkan like postingan ini atau RT jika kamu pernah mengetahui atau mendengarnya.

#dukungpermenppks30
Show this thread
1",,1,0,0
1085,Dapi,@Dapi__,2021-11-12T05:48:13.000Z,"Maka penanganan yg tepat adalah mengurai relasi kekuasaan, membentengi wanita dengan tameng yg kuat, mengembangkan relasi yg setara antara mahasiswa dan para predaktor seksual kampus potensial.
1",,1,0,0
1086,όμικρον,@catanthr,2021-11-12T05:47:40.000Z,"Replying to 
@hastarika
 @ismailfahmi
 and 
@HanSetio
Yang dilakukan ketika banyak kekerasan seksual terjadi di lingkungan kampus:

Bikin aturan untuk mencegah jatuhnya korban2 lain 
Batalkan aturan yg sifatnya preventif tadi karena kalau kejadian sudah ada ormas yg mengurus kasus2 tsb  

Seru banget cara mikirnya hehehe",,0,0,0
1087,Radix WP,@radixwp,2021-11-12T05:45:17.000Z,"Replying to 
@bambang48283459
 and 
@ADIT21st
kmu bahkan blm ngerti ttg relasi kuasa, ttg kenapa RUU P-KS & permendikbud ini diperjuangkan

kmu blm ngerti kenapa kampus cenderung nutupi kasus pelecehan seksual oleh dosen & senior
1
6",,1,0,6
1088,Angga PF,@AnggaPutraF,2021-11-12T05:44:53.000Z,"Replying to 
@evylagi
yep. substansi kekerasan seksual gak boleh hilang. kalimat yang belum tajam, ditajamkan oleh ahli hukum agar kalimatnya menjadi tidak multitafsir. Karena dalam permendikbud ada keharusan melakukan pembelajaran dan satgas serta sanksi administatif kalau kampus gak menerapkan itu
1
1",,0,1,1
1089,azharrizaldi,@Azhar_Rizaldi,2021-11-12T05:40:48.000Z,"Jadi, PerMen ini bakalan memperkuat institusi pendidikan dalam mencegah kekerasan seksual. Sbg aturan, dan sbg buku petunjuk. Yg sebelumnya harus ekskalasi sbg delik aduan (atas tindak pidana) , sekarang, kampus punya perangkat yg bisa mereka gunakan untuk mencegah hal tsb trjadi",,0,0,0
1090,irineगायत्री,@gayatriveda,2021-11-12T05:40:15.000Z,"Merdeka Belajar episode 14: Kampus Merdeka dari Kekerasan Seksual https://youtu.be/-GT-3gF75l8 via 
@YouTube
 let's watch and support!
youtube.com
Merdeka Belajar episode 14: Kampus Merdeka dari Kekerasan Seksual
Pemerintah terus berupaya menghadirkan lingkungan belajar yang aman dan nyaman serta bebas dari kekerasan seksual. Meningkatnya kasus kekerasan seksual di pe...",,0,0,0
1091,KBR,@beritaKBR,2021-11-12T05:38:47.000Z,"Berdasar survei 
@Kemdikbud_RI
, kampus urutan ketiga lokasi rawan kekerasan seksual setelah jalanan & transportasi umum.

Pelaporan spt apa yg harus diterapkan kampus? Bgmn skema pelaporan di kampus yang pro kpd korban? 
https://bit.ly/3c7Hi57

#WhatsTrending #PodcastIndonesia
1",,0,1,0
1092,Ratna Puspita,@napuspita,2021-11-12T05:38:10.000Z,"Replying to 
@kintan_epe
Kalau soal itu pilihan masing2. Enggak masalah orang mau jadi konservatif. Sementara urusan aturan kekerasan seksual di kampus ya emang harus ada, konservatif atau enggak konservatif.",,0,0,0
1093,Dapi,@Dapi__,2021-11-12T05:37:25.000Z,"Kekerasan seksual di lingkaran kampus bukan kasus baru. Dari sekitar 96% korban adalah para mahasiswi, sekitar 50% tidak berani melapor.
1",,1,0,0
1094,Radix WP,@radixwp,2021-11-12T05:25:17.000Z,"Replying to 
@bambang48283459
 and 
@ADIT21st
Ngejar mahasiswa pacaran itu minim risiko. Ga perlu urusan dg dosen2 yg punya kuasa, ga jadi skandal di luar.

Kampus isa berdalih dah tegakkan permendikbud (yg dah diubah) dg ngejar2 para mahasiswa pacaran itu, sementara kasus kekerasan seksual sungguhan terus terabaikan.
1
7",,1,0,7
1095,Radix WP,@radixwp,2021-11-12T05:16:31.000Z,"Replying to 
@bambang48283459
 and 
@ADIT21st
nih perbandingannya:

dosen/senior rangkul mahasiswi tanpa consent -> kekerasan seksual

klo bagian consent dihapus, mahasiswa rangkul pacarnya sendiri dg izin si pacar tsb akan dianggap melanggar

kampus cenderung ngejar gituan drpd ngurus pelecehan sungguhan oleh dosen/senior
2
9",,2,0,9
1096,Kez,@penyembahmatcha,2021-11-12T05:02:13.000Z,"Replying to 
@vocadjie1
Kampus yang seharusnya jadi tempat buat mendidik tapi nyatanya menjadi salah satu tempat dimana banyak kasus kekerasan seksual terjadi, dan sadly orang orang tua di negara kita banyak yang berpikiran cetek dan sempit",,0,0,0
1097,Bas Tholib (an Ordinary Student),@LM_Alfatih,2021-11-12T04:12:16.000Z,"1. Pro Permendikbud,
Pendukungnya kadang suka dituduh liberal, sekuler.
Argumennya: Karna maraknya kasus pelecehan Seksual di kampus, maka harus segera dibuat Peraturan jadi pedoman kampus untuk mencegah kekerasan seksual itu walau mungkin belum sempurna
1
3",,1,0,3
1098,Bas Tholib (an Ordinary Student),@LM_Alfatih,2021-11-12T04:12:15.000Z,"Jadi terkait masalah Permendikbud ini setidaknya ada dua Kubu, mungkin bisa dirinci lagi tapi cuku itu sebagai gambaran umum.
sebenernya dua kubu ini sebenernya sepakat bahwa kekerasan/kejahatan seksual di kampus harus diberantas, tapi mereka bersilang pendapat di banyak hal
1
5",,1,0,5
1099,Teuku Gandawan,@Gandawan,2021-11-12T04:11:49.000Z,"Replying to 
@kumparan
Upaya menyediakan payung hukum di lingkungan kampus atas kekerasan seksual tentu wajib didukung.
Tapi tentu saja penting mengeritisi payung hukum tersebut agar tidak menjadi alat untuk melanggar hukum lainnya.
Cc:
@kemenkopmk
 @Kemdikbud_RI
 @Kemenag_RI
 @MUIPusat
 @BEMUI_Official",,0,0,0
1100,Angga PF,@AnggaPutraF,2021-11-12T04:05:01.000Z,"Replying to 
@gusfaniie
Saya baca, saya tahu isinya, saya juga dukung klausul marital rape. Tapi kita gak lagi bicara itu. kita lagi bicara ada mahasiswa atau mahasiswi yang kena pelecehan seksual, oleh dosennya atau seniornya atau petugas di kampus. Baik yang keras -Perkosaan- atau verbal.",,0,0,0
1101,Faiza Mardzoeki (Fully Vaxxed),@FaizaMardz,2021-11-12T04:02:48.000Z,"Dukung Kampus Merdeka dari Kekerasan Seksual. Semoga akan meluas ke tempat-tempat lainnya. Misalnya Partai, DPR, kementrian dan semua tempat..semua merdeka dari kekerasan seksual. Langkah maju kemendikbud ! Dukung.
#MerdekaBelajar
@Kemdikbud_RI
 · Nov 11
#SahabatDikbud, Permendikbudristek No. 30/2021 ttg Pencegahan & Penanganan Kekerasan Seksual di lingkungan Perguruan Tinggi menjadi langkah awal utk memastikan terjaganya hak warga negara atas pendidikan. Saksikan #MerdekaBelajar Eps ke-14: #KampusMerdeka dari Kekerasan Seksual!
Show this thread
3",,0,0,3
1102,Angga PF,@AnggaPutraF,2021-11-12T04:01:28.000Z,"Replying to 
@AnggaPutraF
 and 
@gusfaniie
Ini data dari negara yang telah mengatur kekerasan seksual di kampus. Bahkan setelah diatur dan ada satgasnya saja, ada yang tidak mau melaporkan kasusnya. Bagaimana kalau tidak ada workshopnya dan satgasnya ?https://rainn.org/statistics/campus-sexual-violence…
1",,0,0,1
1103,Angga PF,@AnggaPutraF,2021-11-12T04:00:07.000Z,"Replying to 
@gusfaniie
RUU PKS kan belum ada, kok ya bisa dibilang ini hulunya sama. Gak tertib logika hukumnya berarti. RUU PKS ya beda lagi, ini sedang bicara penanganan Kekerasan Seksual di KAMPUS. case ada dan nyata. Data akan saya berika di twit selanjutnya agar sesuai konteks.
2",,2,0,0
1104,nakama,@YudasTotopong,2021-11-12T03:57:28.000Z,"""energi kampus bnyk terkuras bwt ngurusin KS/PS :((("" 

y salah sendiri naha dari dulu kgk diurusin, malah dibiarin aj predator cabul keliaran d kampus; skrng malah bnyk cingcong pdhl udh ada aturan formilnya 

pertahankan permendikbud30!
lindungi korban, lawan kekerasan seksual!
1
2",,1,0,2
1105,Naila Rizqi,@nailacoplacha,2021-11-12T03:49:42.000Z,"Saat kita ribut soal Permendikbud, seks bebas, zina, dan konsen, ada korban kekerasan seksual di kampus yang saat ini mendapatkan ancaman laporan pencemaran nama baik. Bisa kita hentikan perdebatan ini? dan mulai peduli pada korban?
msn.com
Kasus Dugaan Pelecehan Mahasiswi Unri, Korban Dilaporkan Balik, LBH Minta Polisi Tolak Laporan
TRIBUNPEKANBARU.COM - Kasus dugaan pelecehan seksual yang dialami mahasiswi Universitas Riau (Unri) kita tengah jadi sorotan. Dugaan pelecehan mahasiswi Unri oleh oknum dosen sekaligus Dekan Fisip...
11
28",,0,11,28
1106,Alwari #dirumahaja,@FaizalOktaW,2021-11-12T03:47:20.000Z,"Replying to 
@FaizalOktaW
 and 
@awemany
2. Kalau misal kejadian betulan ada kekerasan seksual di kampus, maka pelaku malah bisa pakai aturan itu sebagai jalan untuk ikut menjerat korban yg melakukan aktivitas seksual itu bersama pelaku
1",,1,0,0
1107,skepticalhypothesis,@toscabananaa,2021-11-12T03:15:48.000Z,"Replying to 
@devils4dvocate
 and 
@adriandanarw
tapi lagi-lagi mengenai pov ini, setau saya dibahas di peraturan yg lain. kampus kampus tentunya punya kode etik yg mencegah dosen dari perilaku"" semacam itu dan menurut saya untuk permendikbud yg ini spesifik mencegah kekerasan seksual saja dan tidak mencakup perspektif lain.
1",,1,0,0
1108,Carlin Karmadina,@CarlinKaka1,2021-11-12T03:14:18.000Z,"#BeraniLapor

Saya percaya bahwa ada banyak kasus kekerasan dan pelecehan seksual di kampus-kampus di Indonesia layaknya fenomena gunung es, tenggelam. 
Mari bersama #ringkuspredatorseksualkampus
3",,0,0,3
1109,Frans G,@fransginting41,2021-11-12T03:12:26.000Z,"Replying to 
@MardaniAliSera
Kan sudah ada larangan melakukan tindakan asusila di sekolah/kampus. Yg diatur permendikbudristek ini adalah tindakan Kekerasan Seksual nya.",,0,0,0
1110,Miarsa,@Miarsa1,2021-11-12T03:10:50.000Z,"Replying to 
@cholilnafis
Sepertinya ini pengiringan kalimat, seolah2 permendikbud ini kesanya gerak cepat mendikbid ristek dlm mencegah kekerasan seksual yg terjadi di kampus atw sekolahan, padahal isinya mengandung makna seksual bebas, baik itu dilakukan beda jenis or sesama jenis #sesat n menyesatkan",,0,0,0
1111,not so wise 100%,@notsowise100,2021-11-12T03:08:21.000Z,"Replying to 
@Fajara48
 and 
@ferrykoto
Nah, justru karena RUU PKS ini belum disahkan juga sampai sekarang, Kemendikbud mengeluarkan aturan ini sbg 'percepatan' pencegahan kekerasan seksual, dan aturan ini baru berlaku di lingkungan kampus saja. Smg harapannya RUU PKS jg sah agar orang non-kampus dapat dilindungi.
1
1
4",,1,1,4
1112,kak aca,@flaveescent,2021-11-12T03:02:56.000Z,"kalo ngomongin pelecehan seksual di kampus, gue masih suka mual dan merinding. gue pikir traumanya udah kelar. 
1",,1,0,0
1113,This user is stressed,@sambesamka,2021-11-12T02:58:58.000Z,"Replying to 
@tubirfess
Predator seksual terutama di lingkungan kampus ga pernah dapat sanksi sepadan dengan perbuatannya ya karena ga ada instrumen hukum yang mengikat. Permendikbud ini ada untuk bantu korban dan fokus media sbg penyalur informasi seharusnya demikian hadeh
2
19",,0,2,19
1114,Rulie Maulana,@ruliemaulana,2021-11-12T02:47:45.000Z,"Yg ngomong gitu ga paham bahwa aturan dibuat karena memang sempat di 2019 minta data ke 14 kampus, lebih dari 1000 laporan kekerasan seksual dari mahasiswa masuk dalam waktu 6 minggu.

Aturan ini penting. Tapi jauh lebih penting punya aturan yang bener. Bisa diimplementasikan.
Maometto I
@BukhariSutrisno
 · Nov 12
Replying to @ruliemaulana
Ntar digoreng lagi kenapa mahasiswa selaku pihak yg paling rentan tidak dilibatkan. 
2
6",,0,2,6
1115,Enk,@enkzuro,2021-11-12T02:47:07.000Z,"Replying to 
@moreviewpoint
 @NgegasDariLahir
 and 2 others
Jk PerMen itu gak pernah ada.. Apakah lantas bisa bebas pelaku seksual di kampus ? 
1",,1,0,0
1116,Bergelora.com,@bergeloralah,2021-11-12T02:46:43.000Z,"GAK ADA YANG MELINDUNGI…! Menteri Nadiem Makarim: Kekerasan Seksual di Kampus Sudah Pandemi
bergelora.com
GAK ADA YANG MELINDUNGI...! Menteri Nadiem Makarim: Kekerasan Seksual di Kampus Sudah Pandemi –...
JAKARTA- Menteri Pendidikan, Kebudayaan, Riset, dan Teknologi (Mendikbud Ristek), Nakarim Makarim memastikan, korban kekerasan seksual yang mengalami putus kuliah bisa balik lagi ke kampus untuk...
1",,1,0,0
1117,Dodik Prayogi,@dodpray,2021-11-12T02:45:05.000Z,"Replying to 
@glrhn
Di kampus harusnya gaada aktivitas seksual sama sekali mas. Kamu yg paham atau enggak sebenernya? Entah kekerasan atau nggak ngapain beraktivitas seksual di kampus? 
Adekmu dipegang dadanya ama dosen terus dia mau gimana perasaanmu? Bayangin aja dulu.
1
1",,1,0,1
1118,Rasain_ga,@Rasain_ga,2021-11-12T02:44:42.000Z,"(Permendikbud 30, Rektor Wajib Cegah Kekerasan Seksual di Kampus)
https://shp.ee/69hi367

#shopee #racunshopee #ootd

""Kewajiban rektor adalah mencegah agar tidak terjadi kekerasan seksual,"" kata Nizam kepada Tempo, Rabu, 10 ...
https://is.gd/LBka7S
The following media includes potentially sensitive content. Change settings
View",,0,0,0
1119,supra,@mysuhrae,2021-11-12T02:44:30.000Z,"Replying to 
@captivatives
ituu tentang permendikbud baru yg bahas pelecehan seksual di lingkungan kampus
1",,1,0,0
1120,skr,@rungskyyy,2021-11-12T02:24:27.000Z,"Replying to 
@mangkuto78
 @nadetzquills
 and 
@gusfaniie
kasus kekerasan seksual di lingkungan kampus masih sulit buat ditanganin, bahkan banyak korbannya yg malah dilaporin balik karena adanya relasi kuasa antara pelapor sama korban. Ya bisa dilaporkan, pertanyannya apakah selama ini ada kasus yg bisa ditangani sampe selesai?
1
1",,1,0,1
1121,"Di rumah aja, Awe!",@awemany,2021-11-12T02:07:29.000Z,"Padahal kalau mau, Nadiem bisa mengadopsi larangan untuk non marital sex itu di lingkungan kampus sebagai bentuk pencegahan kekerasan seksual. Melanggar HAM? Ahelah.
1
11
18",,1,11,18
1122,Aswin Suharsono,@aswinsuharsono,2021-11-12T01:57:11.000Z,"Terima kasih bagi yang telah membaca & membagikan pendapat saya tentang Permendikbud tentang pencegahan kekerasan seksual di kampus.

Bagi yang follow saya gara2 thread tersebut, mohon maaf, akun ini bukan akun selebtweet atau aktivis sosial.

Cuma akun biasa yg suka nyinyir..
1
2",,1,0,2
1123,dika,@dituduhpki,2021-11-12T01:56:08.000Z,"Kalo memang yg rame itu laporan ttg kasus zina/aktifitas seksual di kampus, ya pasti yg ditindak lanjuti bakal itu dan peraturan yg keluar juga pasti ttg zina itu tadi gitu loh",,0,0,0
1124,,@MellowFellowww,2021-11-12T01:48:47.000Z,"Replying to 
@KuroKaitou
 @ElioAglio
 and 2 others
UU itu untuk menjawab pertanyaan diatas “jadi kalau mau sama mau boleh di Kampus?” Jawabannya adalah MAU SAMA MAU memang BUKAN KEKERASAN SEKSUAL tapi karena ada UU tersebut jadi MAU SAMA MAU di KAMPUS ya gak boleh.
1",,1,0,0
1125,,@MellowFellowww,2021-11-12T01:45:59.000Z,"Replying to 
@KuroKaitou
 @ElioAglio
 and 2 others
Di UU itu belum ada pengaturan tentang KEKERASAN SEKSUAL. 
Apa itu KEKERASAN SEKSUAL? Yuk mari riset yuk apa aja. Oleh karena itu, perlu ada permen spesifik yang mengatur KEKERASAN SEKSUAL di KAMPUS.",,0,0,0
1126,jephing,@violettblueee,2021-11-12T01:45:50.000Z,"Replying to 
@violettblueee
 @abdazizset
 and 
@AREAJULID
Apakah dg acc pasal ini lantas perbuatan seks bebas diperbolehkan di kampus? Ngga. Karena dari awal juga gaboleh dan ga pernah boleh. Zina dan kejahatan seksual itu konteks yg berbeda. Sama kaya pernikahan dan KDRT konteks yg berbeda walau ruang lingkupnya sama2 hub pernikahan.
2
2",,2,0,2
1127,Tasikmalaya Pos,@tasikmalayapos,2021-11-12T01:45:06.000Z,"Angka Kekerasan Seksual di Kampus Masih Tinggi, Ini Penyebabnya https://hypeabis.id/read/6894/angka-kekerasan-seksual-di-kampus-masih-tinggi-ini-penyebabnya…",,0,0,0
1128,Sukabumi Headline,@sukabumipos,2021-11-12T01:44:39.000Z,"Angka Kekerasan Seksual di Kampus Masih Tinggi, Ini Penyebabnya https://hypeabis.id/read/6894/angka-kekerasan-seksual-di-kampus-masih-tinggi-ini-penyebabnya…",,0,0,0
1129,Cirebon Headline,@Cirebon_HL,2021-11-12T01:43:48.000Z,"Astaga, Angka Kekerasan Seksual di Kampus Masih Tinggi https://hypeabis.id/read/6894/angka-kekerasan-seksual-di-kampus-masih-tinggi-ini-penyebabnya…",,0,0,0
1130,ًd-1 to #jinday!,@notteok,2021-11-12T01:43:34.000Z,"karena kita gapernah tau amalan apa aja yang mereka udah lakuin dan seberapa besar dosa kita sendiri.

terus, menurut gue kemendikbud ini udah concern banget sama banyaknya kasus kekerasan seksual yang ada di lingkungan kampus karena setiap tahun ada aja kasusnya.
1",,1,0,0
1131,Aulia,@auliasoebardi,2021-11-12T01:42:09.000Z,"Gue penasaran apakah sesebapak dosen yg itu di FIB UNDIP setuju dengan Permendikbud ttg pelecehan seksual di lingkungan kampus atau tydack 
1",,0,0,1
1132,A. D. PUTRA,@cedricbuldan,2021-11-12T01:38:38.000Z,"Nah ini tambahan bagus untuk permendikbud. 
Kampus wajib mengadakan workshop tentang kekerasan seksual, di masa orientasi.
Angga PF
@AnggaPutraF
 · Nov 12
Ini utas waktu saya ikut sebelum mulai kuliah. Siapa tahu mau ada yang baca.. twitter.com/AnggaPutraF/st…
Show this thread
2
1",,2,0,1
1133,Creed,@666salvation,2021-11-12T01:31:04.000Z,"Replying to 
@afdian_esa
 and 
@ObiWan_Catnobi
Msi jg minta d suapin..kuota ada, twitter pke, d TL, d trending udh pada bahas, tinggal baca..saia fokus k korban kekerasan seksual krena permen d buat k arah sana, krena sbelum itu dalam seminggu ada 2 kasus muncul ttg mslh kekerasan seksual d kampus..ini urgent..
2",,2,0,0
1134,Firstiar Noorwinanto,@KuroKaitou,2021-11-12T01:21:55.000Z,"Replying to 
@TenryubitoDoffy
 @mdckdstr
 and 2 others
Tepat sekali. Kalau urusan kejahatan seksual, sudah ada di UU KUHP harusnya. Permen terkait Perguruan Tinggi ini harusnya completely abolish yg namanya kegiatan pornoaksi di lingkungan kampus, ngga peduli dengan ataupun tanpa consent.
1",,1,0,0
